r,g,d,w,l,td,tw,tl,l_,e,a,s,t,p
-1,46590,10,0,0,45175,442,973,80746511.51895523,0.46650016666665717,1071,82727,2023-04-28T02:31:17.434328,0
-1,46600,10,0,0,45185,442,973,77525030.37452698,0.3998334999999905,983,83710,2023-04-28T02:31:22.181034,0
-1,46610,10,0,0,45195,442,973,77055806.21957779,0.33316683333332386,899,84609,2023-04-28T02:31:26.870853,0
-1,46620,10,0,0,45205,442,973,77448190.15264511,0.2665001666666572,886,85495,2023-04-28T02:31:31.627457,0
-10.9,46630,9,0,1,45214,442,974,76276161.07463837,0.19984515500000402,661,86156,2023-04-28T02:31:36.460974,0
-1,46640,10,0,0,45224,442,974,75260230.30281067,0.13316683333333768,681,86837,2023-04-28T02:31:41.544893,0
-1,46650,10,0,0,45234,442,974,73718458.11605453,0.06650016666666408,579,87416,2023-04-28T02:31:46.493633,0
-1,46660,10,0,0,45244,442,974,72721234.56001282,0.05,578,87994,2023-04-28T02:31:51.493128,0
-1,46670,10,0,0,45254,442,974,73811738.49105835,0.05,570,88564,2023-04-28T02:31:56.437221,0
-10.9,46680,9,0,1,45263,442,975,73027177.15501785,0.05,556,89120,2023-04-28T02:32:01.400174,0
-10.9,46690,9,0,1,45272,442,976,73966659.9035263,0.05,633,89753,2023-04-28T02:32:06.364931,0
-1,46700,10,0,0,45282,442,976,72556702.7926445,0.05,570,90323,2023-04-28T02:32:11.427885,0
-10.9,46710,9,0,1,45291,442,977,73057676.85174942,0.05,516,90839,2023-04-28T02:32:16.313057,0
-1,46720,10,0,0,45301,442,977,73291327.05926895,0.05,562,91401,2023-04-28T02:32:21.304763,0
-1,46730,10,0,0,45311,442,977,72119365.63253403,0.05,550,91951,2023-04-28T02:32:26.225755,0
-1,46740,10,0,0,45321,442,977,71721384.22727585,0.05,588,92539,2023-04-28T02:32:31.157139,0
-10.9,46750,9,0,1,45330,442,978,72978555.26208878,0.05,540,93079,2023-04-28T02:32:36.118445,0
-1,46760,10,0,0,45340,442,978,71988381.14738464,0.05,528,93607,2023-04-28T02:32:41.156485,0
-10.9,46770,9,0,1,45349,442,979,73033129.57286835,0.05,579,94186,2023-04-28T02:32:46.178603,0
-1,46780,10,0,0,45359,442,979,71806491.01734161,0.05,596,94782,2023-04-28T02:32:51.286099,0
-1,46790,10,0,0,45369,442,979,72151804.26836014,0.05,587,95369,2023-04-28T02:32:56.242538,0
-1,46800,10,0,0,45379,442,979,72653644.97900009,0.05,596,95965,2023-04-28T02:33:01.250240,0
-1,46810,10,0,0,45389,442,979,78969749.51028824,0.9998334999999905,1683,97648,2023-04-28T02:33:05.253483,0
-1,46820,10,0,0,45399,442,979,81509201.82466507,0.9331668333333238,1480,99128,2023-04-28T02:33:09.354832,0
-1,46830,10,0,0,45409,442,979,83638786.67354584,0.8665001666666572,1437,80452,2023-04-28T02:33:13.623294,0
-1,46840,10,0,0,45419,442,979,82915770.70951462,0.7998334999999905,1426,81878,2023-04-28T02:33:17.824871,0
-1,46850,10,0,0,45429,442,979,78603687.28637695,0.7331668333333239,1370,83248,2023-04-28T02:33:22.186110,0
-1,46860,10,0,0,45439,442,979,81805906.89182281,0.6665001666666572,1271,84519,2023-04-28T02:33:26.560256,0
22.4,46870,6,3,1,45445,445,980,80605650.54416656,0.5998561439999918,1027,85546,2023-04-28T02:33:30.940860,0
-1,46880,10,0,0,45455,445,980,77699894.90509033,0.5331668333333238,1092,86638,2023-04-28T02:33:35.557578,0
-1,46890,10,0,0,45465,445,980,78293035.62641144,0.46650016666665717,1060,87698,2023-04-28T02:33:40.129318,0
-10.9,46900,9,0,1,45474,445,981,78658457.69643784,0.39983583099999065,906,88604,2023-04-28T02:33:44.925039,0
-1,46910,10,0,0,45484,445,981,78949096.79889679,0.33316683333332386,920,89524,2023-04-28T02:33:49.628504,0
-1,46920,10,0,0,45494,445,981,78663590.25239944,0.2665001666666572,834,90358,2023-04-28T02:33:54.361939,0
-10.9,46930,9,0,1,45503,445,982,76574256.4201355,0.19984282400000408,707,91065,2023-04-28T02:33:59.094745,0
-1,46940,10,0,0,45513,445,982,75496672.39189148,0.13316683333333768,691,91756,2023-04-28T02:34:03.977471,0
-1,46950,10,0,0,45523,445,982,74362856.14967346,0.06650016666666408,599,92355,2023-04-28T02:34:08.951025,0
-1,46960,10,0,0,45533,445,982,72077763.67664337,0.01,537,92892,2023-04-28T02:34:13.934069,0
-1,46970,10,0,0,45543,445,982,72922497.39170074,0.01,507,93399,2023-04-28T02:34:19.040360,0
-1,46980,10,0,0,45553,445,982,72092010.37883759,0.01,584,93983,2023-04-28T02:34:24.069119,0
-1,46990,10,0,0,45563,445,982,71707153.91635895,0.01,539,94522,2023-04-28T02:34:29.059450,0
-1,47000,10,0,0,45573,445,982,72789641.61872864,0.01,541,95063,2023-04-28T02:34:34.096808,0
-1,47010,10,0,0,45583,445,982,71221427.61945724,0.01,523,95586,2023-04-28T02:34:39.143333,0
10.1,47020,9,1,0,45592,446,982,72445271.01516724,0.01,458,96044,2023-04-28T02:34:44.085800,0
-1,47030,10,0,0,45602,446,982,71299729.64525223,0.01,528,96572,2023-04-28T02:34:49.320672,0
-1,47040,10,0,0,45612,446,982,70380466.2823677,0.01,519,97091,2023-04-28T02:34:54.352882,0
-1,47050,10,0,0,45622,446,982,72001178.26461792,0.01,511,97602,2023-04-28T02:34:59.360381,0
-1,47060,10,0,0,45632,446,982,70317645.07293701,0.01,521,98123,2023-04-28T02:35:04.431522,0
10.1,47070,9,1,0,45641,447,982,71614567.0413971,0.01,455,98578,2023-04-28T02:35:09.305320,0
-1,47080,10,0,0,45651,447,982,70623497.06888199,0.01,538,99116,2023-04-28T02:35:14.314430,0
-1,47090,10,0,0,45661,447,982,69648051.55992508,0.01,512,99628,2023-04-28T02:35:19.432181,0
-1,47100,10,0,0,45671,447,982,69396832.58533478,0.01,530,80127,2023-04-28T02:35:24.453868,0
-1,47110,10,0,0,45681,447,982,75895872.11608887,0.9998334999999905,1724,81851,2023-04-28T02:35:28.446604,0
10.1,47120,9,1,0,45690,448,982,78147732.01942444,0.9331794873333246,1384,83235,2023-04-28T02:35:32.509078,0
-1,47130,10,0,0,45700,448,982,76145865.02313614,0.8665001666666572,1501,84736,2023-04-28T02:35:36.660369,0
-1,47140,10,0,0,45710,448,982,79251625.83589554,0.7998334999999905,1410,86146,2023-04-28T02:35:40.911939,0
-10.9,47150,9,0,1,45719,448,983,79030417.79994965,0.7331751583333244,1240,87386,2023-04-28T02:35:45.749895,0
-10.9,47160,9,0,1,45728,448,984,76240164.63756561,0.6665154846666581,1204,88590,2023-04-28T02:35:50.623512,0
-10.9,47170,9,0,1,45737,448,985,79658470.1538086,0.5998458209999912,1022,89612,2023-04-28T02:35:55.563185,0
-1,47180,10,0,0,45747,448,985,75049152.97031403,0.5331668333333238,1263,90875,2023-04-28T02:36:00.109826,0
-1,47190,10,0,0,45757,448,985,76516274.2137909,0.46650016666665717,1001,91876,2023-04-28T02:36:04.911215,0
-1,47200,10,0,0,45767,448,985,78828553.85541916,0.3998334999999905,941,92817,2023-04-28T02:36:09.535983,0
-1,47210,10,0,0,45777,448,985,78153938.6510849,0.33316683333332386,921,93738,2023-04-28T02:36:14.385518,0
10.1,47220,9,1,0,45786,449,985,76018770.93315125,0.26651115566665784,702,94440,2023-04-28T02:36:19.128964,0
-1,47230,10,0,0,45796,449,985,74269094.16913986,0.19983350000000433,695,95135,2023-04-28T02:36:23.991335,0
-1,47240,10,0,0,45806,449,985,73551053.10678482,0.13316683333333768,644,95779,2023-04-28T02:36:29.015311,0
-10.9,47250,9,0,1,45815,449,986,72184218.76430511,0.0665008326666641,571,96350,2023-04-28T02:36:33.976711,0
-1,47260,10,0,0,45825,449,986,71459899.54471588,0.05,529,96879,2023-04-28T02:36:39.021352,0
-1,47270,10,0,0,45835,449,986,71419794.26145554,0.05,561,97440,2023-04-28T02:36:44.143810,0
-1,47280,10,0,0,45845,449,986,72052864.4323349,0.05,578,98018,2023-04-28T02:36:49.117322,0
-1,47290,10,0,0,45855,449,986,71171661.91339493,0.05,555,98573,2023-04-28T02:36:54.232037,0
-10.9,47300,9,0,1,45864,449,987,70612092.31615067,0.05,548,99121,2023-04-28T02:36:59.156394,0
-1,47310,10,0,0,45874,449,987,70049780.60722351,0.05,540,99661,2023-04-28T02:37:04.206609,0
-1,47320,10,0,0,45884,449,987,70457110.70299149,0.05,573,80188,2023-04-28T02:37:09.231500,0
-1,47330,10,0,0,45894,449,987,70002346.33684158,0.05,603,80791,2023-04-28T02:37:14.279873,0
0.2,47340,8,1,1,45902,450,988,69648777.54449844,0.05,514,81305,2023-04-28T02:37:19.111307,0
-10.9,47350,9,0,1,45911,450,989,69010000.82492828,0.05,546,81851,2023-04-28T02:37:23.973014,0
10.1,47360,9,1,0,45920,451,989,69173271.05998993,0.05,548,82399,2023-04-28T02:37:28.830597,0
-1,47370,10,0,0,45930,451,989,68894473.91033173,0.05,571,82970,2023-04-28T02:37:33.724505,0
-1,47380,10,0,0,45940,451,989,67444821.59614563,0.05,563,83533,2023-04-28T02:37:38.651751,0
-1,47390,10,0,0,45950,451,989,68455681.20479584,0.05,592,84125,2023-04-28T02:37:43.742038,0
-20.8,47400,8,0,2,45958,451,991,68939685.8215332,0.05,540,84665,2023-04-28T02:37:48.663033,0
-1,47410,10,0,0,45968,451,991,77392434.17978287,0.9998334999999905,1631,86296,2023-04-28T02:37:52.687927,0
-1,47420,10,0,0,45978,451,991,74797500.96797943,0.9331668333333238,1542,87838,2023-04-28T02:37:56.743429,0
-1,47430,10,0,0,45988,451,991,77249287.66489029,0.8665001666666572,1516,89354,2023-04-28T02:38:00.883973,0
-1,47440,10,0,0,45998,451,991,78235854.50649261,0.7998334999999905,1380,90734,2023-04-28T02:38:05.245454,0
-1,47450,10,0,0,46008,451,991,80095444.32163239,0.7331668333333239,1423,92157,2023-04-28T02:38:09.546446,0
-1,47460,10,0,0,46018,451,991,77821093.79768372,0.6665001666666572,1231,93388,2023-04-28T02:38:14.228358,0
-1,47470,10,0,0,46028,451,991,77561776.93605423,0.5998334999999905,1180,94568,2023-04-28T02:38:18.644375,0
-10.9,47480,9,0,1,46037,451,992,74958820.34301758,0.5331764903333244,1071,95639,2023-04-28T02:38:23.132709,0
-1,47490,10,0,0,46047,451,992,76685211.06243134,0.46650016666665717,998,96637,2023-04-28T02:38:27.713574,0
-1,47500,10,0,0,46057,451,992,75442986.48834229,0.3998334999999905,933,97570,2023-04-28T02:38:32.309252,0
10.1,47510,9,1,0,46066,452,992,74104372.56097794,0.33317149533332413,869,98439,2023-04-28T02:38:37.127577,0
-1,47520,10,0,0,46076,452,992,74366661.31019592,0.2665001666666572,818,99257,2023-04-28T02:38:42.009467,0
-1,47530,10,0,0,46086,452,992,73588814.7354126,0.19983350000000433,725,99982,2023-04-28T02:38:46.908977,0
-10.9,47540,9,0,1,46095,452,993,72343024.9094963,0.13318248433333726,605,80470,2023-04-28T02:38:51.789432,0
-1,47550,10,0,0,46105,452,993,71686749.75633621,0.06650016666666408,619,81089,2023-04-28T02:38:56.869444,0
-1,47560,10,0,0,46115,452,993,70827169.71635818,0,506,81595,2023-04-28T02:39:01.977780,0
-1,47570,10,0,0,46125,452,993,71212314.36729431,0,517,82112,2023-04-28T02:39:06.999299,0
-20.8,47580,8,0,2,46133,452,995,72497698.366642,0,492,82604,2023-04-28T02:39:11.912171,0
-1,47590,10,0,0,46143,452,995,70592621.56486511,0,547,83151,2023-04-28T02:39:17.141767,0
-1,47600,10,0,0,46153,452,995,70233397.78184891,0,508,83659,2023-04-28T02:39:22.157245,0
-1,47610,10,0,0,46163,452,995,69947891.53337479,0,517,84176,2023-04-28T02:39:27.236322,0
-10.9,47620,9,0,1,46172,452,996,70055745.54204941,0,465,84641,2023-04-28T02:39:32.108946,0
-1,47630,10,0,0,46182,452,996,68574270.0099945,0,521,85162,2023-04-28T02:39:37.245386,0
-1,47640,10,0,0,46192,452,996,69753213.82284164,0,500,85662,2023-04-28T02:39:42.217074,0
-1,47650,10,0,0,46202,452,996,69722717.10634232,0,502,86164,2023-04-28T02:39:47.329261,0
-10.9,47660,9,0,1,46211,452,997,69840212.46433258,0,457,86621,2023-04-28T02:39:52.205299,0
-1,47670,10,0,0,46221,452,997,68065846.86040878,0,501,87122,2023-04-28T02:39:57.170669,0
-1,47680,10,0,0,46231,452,997,67637915.61126709,0,500,87622,2023-04-28T02:40:02.170795,0
-1,47690,10,0,0,46241,452,997,67552296.8173027,0,500,88122,2023-04-28T02:40:07.197806,0
-1,47700,10,0,0,46251,452,997,68127823.77004623,0,511,88633,2023-04-28T02:40:12.135768,0
-1,47710,10,0,0,46261,452,997,74806809.12733078,0.9998334999999905,1604,90237,2023-04-28T02:40:16.222510,0
10.1,47720,9,1,0,46270,453,997,77645146.25072479,0.9331678323333239,1490,91727,2023-04-28T02:40:20.262117,0
-10.9,47730,9,0,1,46279,453,998,74770113.52777481,0.8665028306666573,1447,93174,2023-04-28T02:40:24.394926,0
-1,47740,10,0,0,46289,453,998,78759522.73607254,0.7998334999999905,1461,94635,2023-04-28T02:40:28.634326,0
-1,47750,10,0,0,46299,453,998,76101149.32060242,0.7331668333333239,1336,95971,2023-04-28T02:40:32.893797,0
0.2,47760,8,1,1,46307,454,999,78530219.19727325,0.6665281386666588,976,96947,2023-04-28T02:40:37.241601,0
-1,47770,10,0,0,46317,454,999,79758264.42241669,0.5998334999999905,1199,98146,2023-04-28T02:40:41.660770,0
-1,47780,10,0,0,46327,454,999,78624300.65870285,0.5331668333333238,1121,99267,2023-04-28T02:40:46.352107,0
-10.9,47790,9,0,1,46336,454,1000,77822388.70859146,0.4665011656666572,1036,80243,2023-04-28T02:40:50.908638,0
-1,47800,10,0,0,46346,454,1000,78357754.05168533,0.3998334999999905,932,81175,2023-04-28T02:40:55.542833,0
-1,47810,10,0,0,46356,454,1000,76764090.06118774,0.33316683333332386,836,82011,2023-04-28T02:41:00.342095,0
-1,47820,10,0,0,46366,454,1000,76263138.05580139,0.2665001666666572,874,82885,2023-04-28T02:41:05.034696,0
-10.9,47830,9,0,1,46375,454,1001,75123873.35300446,0.19984682000000398,699,83584,2023-04-28T02:41:09.774605,0
-10.9,47840,9,0,1,46384,454,1002,74685691.29705429,0.13317182833333754,684,84268,2023-04-28T02:41:14.740354,0
-10.9,47850,9,0,1,46393,454,1003,72479489.44568634,0.06651282066666428,547,84815,2023-04-28T02:41:19.634122,0
-1,47860,10,0,0,46403,454,1003,72071169.31676865,0.01,520,85335,2023-04-28T02:41:24.626370,0
-1,47870,10,0,0,46413,454,1003,71048816.74051285,0.01,514,85849,2023-04-28T02:41:29.677149,0
-10.9,47880,9,0,1,46422,454,1004,71255203.78351212,0.01,477,86326,2023-04-28T02:41:34.664089,0
-1,47890,10,0,0,46432,454,1004,70827597.08166122,0.01,530,86856,2023-04-28T02:41:39.705685,0
-1,47900,10,0,0,46442,454,1004,70568193.49527359,0.01,522,87378,2023-04-28T02:41:44.855116,0
-1,47910,10,0,0,46452,454,1004,70195226.3712883,0.01,524,87902,2023-04-28T02:41:49.885407,0
-1,47920,10,0,0,46462,454,1004,69466732.74040222,0.01,550,88452,2023-04-28T02:41:54.913686,0
-1,47930,10,0,0,46472,454,1004,69645471.27485275,0.01,511,88963,2023-04-28T02:41:59.970531,0
-1,47940,10,0,0,46482,454,1004,68961105.04865646,0.01,535,89498,2023-04-28T02:42:04.991830,0
-10.9,47950,9,0,1,46491,454,1005,69894558.78734589,0.01,517,90015,2023-04-28T02:42:09.985514,0
-1,47960,10,0,0,46501,454,1005,69496417.04559326,0.01,556,90571,2023-04-28T02:42:15.086917,0
-1,47970,10,0,0,46511,454,1005,69000181.85377121,0.01,530,91101,2023-04-28T02:42:20.084066,0
-1,47980,10,0,0,46521,454,1005,69434455.33514023,0.01,524,91625,2023-04-28T02:42:25.085452,0
-1,47990,10,0,0,46531,454,1005,68494406.04448318,0.01,537,92162,2023-04-28T02:42:30.114334,0
-1,48000,10,0,0,46541,454,1005,68770723.34289551,0.01,513,92675,2023-04-28T02:42:35.099212,0
-1,48010,10,0,0,46551,454,1005,79600723.9818573,0.9998334999999905,1592,94267,2023-04-28T02:42:39.161488,0
-1,48020,10,0,0,46561,454,1005,77595519.12546158,0.9331668333333238,1584,95851,2023-04-28T02:42:43.352266,0
-1,48030,10,0,0,46571,454,1005,77432708.14418793,0.8665001666666572,1494,97345,2023-04-28T02:42:47.538251,0
-10.9,48040,9,0,1,46580,454,1006,79015043.97392273,0.7998374959999908,1402,98747,2023-04-28T02:42:51.754348,0
-1,48050,10,0,0,46590,454,1006,77293651.10397339,0.7331668333333239,1306,80043,2023-04-28T02:42:56.081742,0
-1,48060,10,0,0,46600,454,1006,80993301.27239227,0.6665001666666572,1266,81309,2023-04-28T02:43:00.625418,0
-1,48070,10,0,0,46610,454,1006,80458493.23272705,0.5998334999999905,1309,82618,2023-04-28T02:43:05.016984,0
10.1,48080,9,1,0,46619,455,1006,79109263.42010498,0.5331671663333238,1213,83831,2023-04-28T02:43:09.476139,0
-10.9,48090,9,0,1,46628,455,1007,80439513.62371445,0.46650849166665764,979,84810,2023-04-28T02:43:14.055383,0
-1,48100,10,0,0,46638,455,1007,77843979.29906845,0.3998334999999905,910,85720,2023-04-28T02:43:18.739547,0
-1,48110,10,0,0,46648,455,1007,76874444.18668747,0.33316683333332386,948,86668,2023-04-28T02:43:23.394902,0
-1,48120,10,0,0,46658,455,1007,77241081.59542084,0.2665001666666572,816,87484,2023-04-28T02:43:28.152808,0
-10.9,48130,9,0,1,46667,455,1008,76914273.20241928,0.19984482200000403,769,88253,2023-04-28T02:43:32.844522,0
-10.9,48140,9,0,1,46676,455,1009,75131418.70498657,0.13317482533333747,643,88896,2023-04-28T02:43:37.717122,0
-1,48150,10,0,0,46686,455,1009,73787935.97221375,0.06650016666666408,607,89503,2023-04-28T02:43:42.637000,0
-1,48160,10,0,0,46696,455,1009,71876194.4770813,0.05,603,90106,2023-04-28T02:43:47.770969,0
-1,48170,10,0,0,46706,455,1009,72548604.01153564,0.05,591,90697,2023-04-28T02:43:52.690566,0
-1,48180,10,0,0,46716,455,1009,73079802.09589005,0.05,590,91287,2023-04-28T02:43:57.665498,0
-1,48190,10,0,0,46726,455,1009,73394168.61534119,0.05,573,91860,2023-04-28T02:44:02.664280,0
-1,48200,10,0,0,46736,455,1009,72676867.84267426,0.05,531,92391,2023-04-28T02:44:07.647770,0
-1,48210,10,0,0,46746,455,1009,71918283.99896622,0.05,551,92942,2023-04-28T02:44:12.602058,0
-10.9,48220,9,0,1,46755,455,1010,71849015.05708694,0.05,524,93466,2023-04-28T02:44:17.671937,0
-1,48230,10,0,0,46765,455,1010,72063445.74689865,0.05,567,94033,2023-04-28T02:44:22.664500,0
-1,48240,10,0,0,46775,455,1010,71149119.43674088,0.05,585,94618,2023-04-28T02:44:27.651590,0
-1,48250,10,0,0,46785,455,1010,72062489.98641968,0.05,590,95208,2023-04-28T02:44:32.606611,0
-1,48260,10,0,0,46795,455,1010,70968585.90841293,0.05,563,95771,2023-04-28T02:44:37.593780,0
-1,48270,10,0,0,46805,455,1010,71174239.81428146,0.05,573,96344,2023-04-28T02:44:42.580292,0
-1,48280,10,0,0,46815,455,1010,71177028.41758728,0.05,558,96902,2023-04-28T02:44:47.736408,0
-1,48290,10,0,0,46825,455,1010,71063081.62212372,0.05,554,97456,2023-04-28T02:44:52.777241,0
-1,48300,10,0,0,46835,455,1010,70416580.43861389,0.05,601,98057,2023-04-28T02:44:57.787809,0
-9.7,48310,7,1,2,46842,456,1012,79463412.46366501,0.9998661339999924,1233,99290,2023-04-28T02:45:02.019648,0
0.2,48320,8,1,1,46850,457,1013,80483593.04666519,0.9331824843333247,1444,80588,2023-04-28T02:45:06.765792,0
10.1,48330,9,1,0,46859,458,1013,78248635.82849503,0.8665044956666574,1468,82056,2023-04-28T02:45:10.919744,0
-1,48340,10,0,0,46869,458,1013,81233891.84474945,0.7998334999999905,1455,83511,2023-04-28T02:45:15.175781,0
-1,48350,10,0,0,46879,458,1013,79243623.61431122,0.7331668333333239,1475,84986,2023-04-28T02:45:20.018324,0
-1,48360,10,0,0,46889,458,1013,79920646.8462944,0.6665001666666572,1269,86255,2023-04-28T02:45:24.817172,0
-1,48370,10,0,0,46899,458,1013,79355649.6500969,0.5998334999999905,1112,87367,2023-04-28T02:45:29.770961,0
0.2,48380,8,1,1,46907,459,1014,76064262.68815994,0.5331788213333245,1142,88509,2023-04-28T02:45:35.074914,0
-1,48390,10,0,0,46917,459,1014,78257409.63220596,0.46650016666665717,1058,89567,2023-04-28T02:45:40.906176,0
-1,48400,10,0,0,46927,459,1014,77624142.46797562,0.3998334999999905,1041,90608,2023-04-28T02:45:46.229371,0
-1,48410,10,0,0,46937,459,1014,78563823.9979744,0.33316683333332386,898,91506,2023-04-28T02:45:51.661860,0
0.2,48420,8,1,1,46945,460,1015,76760493.21889877,0.26650749266665763,782,92288,2023-04-28T02:45:56.245812,0
-1,48430,10,0,0,46955,460,1015,75200899.54137802,0.19983350000000433,716,93004,2023-04-28T02:46:00.918863,0
-1,48440,10,0,0,46965,460,1015,74052759.70697403,0.13316683333333768,693,93697,2023-04-28T02:46:05.623522,0
-1,48450,10,0,0,46975,460,1015,72295974.19500351,0.06650016666666408,587,94284,2023-04-28T02:46:10.440911,0
-10.9,48460,9,0,1,46984,460,1016,72282116.41311646,0,477,94761,2023-04-28T02:46:15.211058,0
-1,48470,10,0,0,46994,460,1016,71034922.8978157,0,506,95267,2023-04-28T02:46:20.184852,0
-1,48480,10,0,0,47004,460,1016,71638504.56476212,0,506,95773,2023-04-28T02:46:25.035106,0
-1,48490,10,0,0,47014,460,1016,70182742.77448654,0,542,96315,2023-04-28T02:46:29.915195,0
-1,48500,10,0,0,47024,460,1016,72119398.11706543,0,540,96855,2023-04-28T02:46:34.807256,0
-1,48510,10,0,0,47034,460,1016,71275561.45191193,0,514,97369,2023-04-28T02:46:39.692642,0
-10.9,48520,9,0,1,47043,460,1017,71567972.60046005,0,483,97852,2023-04-28T02:46:44.423075,0
-1,48530,10,0,0,47053,460,1017,70186244.24934387,0,520,98372,2023-04-28T02:46:49.291265,0
-1,48540,10,0,0,47063,460,1017,69972287.1184349,0,505,98877,2023-04-28T02:46:54.290216,0
-1,48550,10,0,0,47073,460,1017,70567866.86182022,0,536,99413,2023-04-28T02:46:59.146652,0
-1,48560,10,0,0,47083,460,1017,68693728.14893723,0,520,99933,2023-04-28T02:47:03.965745,0
-1,48570,10,0,0,47093,460,1017,70434848.6661911,0,532,80372,2023-04-28T02:47:08.953086,0
-1,48580,10,0,0,47103,460,1017,66868547.49917984,0,518,80890,2023-04-28T02:47:13.748927,0
-1,48590,10,0,0,47113,460,1017,67751004.39786911,0,500,81390,2023-04-28T02:47:18.514154,0
-1,48600,10,0,0,47123,460,1017,66938520.37191391,0,523,81913,2023-04-28T02:47:23.383576,0
-10.9,48610,9,0,1,47132,460,1018,75172409.71326828,0.9998434899999911,1622,83535,2023-04-28T02:47:27.748236,0
-1,48620,10,0,0,47142,460,1018,77972404.36077118,0.9331668333333238,1568,85103,2023-04-28T02:47:32.255269,0
-1,48630,10,0,0,47152,460,1018,81021456.4204216,0.8665001666666572,1525,86628,2023-04-28T02:47:36.698169,0
-10.9,48640,9,0,1,47161,460,1019,79172706.30598068,0.7998478189999914,1253,87881,2023-04-28T02:47:41.193367,0
10.1,48650,9,1,0,47170,461,1019,82317580.58071136,0.733169164333324,1319,89200,2023-04-28T02:47:45.817230,0
-1,48660,10,0,0,47180,461,1019,78693331.18200302,0.6665001666666572,1222,90422,2023-04-28T02:47:50.741843,0
