r,g,d,w,l,td,tw,tl,l_,e,a,s,t,p
-1,2460,10,0,0,2377,32,51,28570824.712514877,0.6665001666666572,1314,85222,2023-04-27T20:03:52.203188,0
-10.9,2470,9,0,1,2386,32,52,27873548.418283463,0.5998338329999905,1407,86629,2023-04-27T20:03:55.796196,0
-1,2480,10,0,0,2396,32,52,28050545.752048492,0.5331668333333238,1347,87976,2023-04-27T20:03:59.059708,0
-1,2490,10,0,0,2406,32,52,26873212.75472641,0.46650016666665717,1349,89325,2023-04-27T20:04:02.338009,0
-1,2500,10,0,0,2416,32,52,27271679.490804672,0.3998334999999905,1205,90530,2023-04-27T20:04:05.851419,0
-1,2510,10,0,0,2426,32,52,28437575.548887253,0.33316683333332386,1325,91855,2023-04-27T20:04:09.929351,0
-1,2520,10,0,0,2436,32,52,27665763.944387436,0.2665001666666572,1216,93071,2023-04-27T20:04:13.568283,0
-1,2530,10,0,0,2446,32,52,28237520.158290863,0.19983350000000433,1154,94225,2023-04-27T20:04:17.159929,0
-1,2540,10,0,0,2456,32,52,27608152.77695656,0.13316683333333768,1163,95388,2023-04-27T20:04:21.064908,0
-1,2550,10,0,0,2466,32,52,28265296.36979103,0.06650016666666408,912,96300,2023-04-27T20:04:25.110890,0
-1,2560,10,0,0,2476,32,52,28053568.303585052,0.05,982,97282,2023-04-27T20:04:29.345410,0
10.1,2570,9,1,0,2485,33,52,28370622.396469116,0.05,915,98197,2023-04-27T20:04:33.250571,0
-1,2580,10,0,0,2495,33,52,27590205.22236824,0.05,1058,99255,2023-04-27T20:04:37.421962,0
-1,2590,10,0,0,2505,33,52,27414310.574531555,0.05,1112,80294,2023-04-27T20:04:41.599178,0
-1,2600,10,0,0,2515,33,52,27725311.96475029,0.05,1143,81437,2023-04-27T20:04:45.750045,0
10.1,2610,9,1,0,2524,34,52,27911787.48011589,0.05,1053,82490,2023-04-27T20:04:49.326700,0
-1,2620,10,0,0,2534,34,52,28038937.896490097,0.05,940,83430,2023-04-27T20:04:52.824479,0
-20.8,2630,8,0,2,2542,34,54,26972778.5885334,0.05,1205,84635,2023-04-27T20:04:56.541894,0
-10.9,2640,9,0,1,2551,34,55,27335660.90464592,0.05,1096,85731,2023-04-27T20:05:00.399669,0
10.1,2650,9,1,0,2560,35,55,28678310.960531235,0.05,894,86625,2023-04-27T20:05:03.897540,0
-1,2660,10,0,0,2570,35,55,27291852.682828903,0.05,1041,87666,2023-04-27T20:05:07.630852,0
-1,2670,10,0,0,2580,35,55,28632063.71665001,0.05,959,88625,2023-04-27T20:05:11.145049,0
-1,2680,10,0,0,2590,35,55,28184456.825256348,0.05,1047,89672,2023-04-27T20:05:15.175047,0
-1,2690,10,0,0,2600,35,55,28178118.16930771,0.05,955,90627,2023-04-27T20:05:18.689488,0
-1,2700,10,0,0,2610,35,55,27832828.164100647,0.05,879,91506,2023-04-27T20:05:22.314205,0
-1,2710,10,0,0,2620,35,55,28631995.767354965,0.9998334999999905,1582,93088,2023-04-27T20:05:25.215701,0
-1,2720,10,0,0,2630,35,55,28568566.739559174,0.9331668333333238,1498,94586,2023-04-27T20:05:28.212409,0
-1,2730,10,0,0,2640,35,55,27823545.038700104,0.8665001666666572,1582,96168,2023-04-27T20:05:31.662356,0
-1,2740,10,0,0,2650,35,55,28175148.367881775,0.7998334999999905,1439,97607,2023-04-27T20:05:34.673955,0
-1,2750,10,0,0,2660,35,55,27634413.689374924,0.7331668333333239,1565,99172,2023-04-27T20:05:37.858355,0
10.1,2760,9,1,0,2669,36,55,28121379.911899567,0.6665028306666574,1421,80475,2023-04-27T20:05:40.901922,0
-10.9,2770,9,0,1,2678,36,56,28666244.89426613,0.5998458209999912,1269,81744,2023-04-27T20:05:44.149339,0
-1,2780,10,0,0,2688,36,56,28332115.85879326,0.5331668333333238,1330,83074,2023-04-27T20:05:47.757109,0
-1,2790,10,0,0,2698,36,56,29049562.215805054,0.46650016666665717,1441,84515,2023-04-27T20:05:51.097710,0
-1,2800,10,0,0,2708,36,56,29230495.244264603,0.3998334999999905,1212,85727,2023-04-27T20:05:54.422803,0
-10.9,2810,9,0,1,2717,36,57,28173503.279685974,0.3331708293333241,1248,86975,2023-04-27T20:05:57.987451,0
-1,2820,10,0,0,2727,36,57,28596588.224172592,0.2665001666666572,1172,88147,2023-04-27T20:06:02.758757,0
10.1,2830,9,1,0,2736,37,57,28469904.363155365,0.1998494840000039,1120,89267,2023-04-27T20:06:10.923952,0
-9.7,2840,7,1,2,2743,38,59,29161759.76395607,0.13319314033333698,881,90148,2023-04-27T20:06:14.907788,0
-10.9,2850,9,0,1,2752,38,60,28154978.454113007,0.06650216466666412,994,91142,2023-04-27T20:06:18.875012,0
-1,2860,10,0,0,2762,38,60,27973053.008317947,0.01,957,92099,2023-04-27T20:06:22.420313,0
-1,2870,10,0,0,2772,38,60,29157841.354608536,0.01,930,93029,2023-04-27T20:06:25.886650,0
-1,2880,10,0,0,2782,38,60,28573944.866657257,0.01,1124,94153,2023-04-27T20:06:29.353160,0
-1,2890,10,0,0,2792,38,60,28671402.18615532,0.01,908,95061,2023-04-27T20:06:33.274005,0
-1,2900,10,0,0,2802,38,60,27737292.647361755,0.01,1052,96113,2023-04-27T20:06:37.038994,0
-1,2910,10,0,0,2812,38,60,28472919.315099716,0.01,873,96986,2023-04-27T20:06:40.537180,0
10.1,2920,9,1,0,2821,39,60,28349587.91732788,0.01,994,97980,2023-04-27T20:06:44.018935,0
-1,2930,10,0,0,2831,39,60,29058966.636657715,0.01,1011,98991,2023-04-27T20:06:47.533018,0
-1,2940,10,0,0,2841,39,60,28442618.84689331,0.01,1144,80108,2023-04-27T20:06:51.555755,0
-10.9,2950,9,0,1,2850,39,61,28607450.425624847,0.01,1003,81111,2023-04-27T20:06:55.077079,0
-1,2960,10,0,0,2860,39,61,28787351.2506485,0.01,1034,82145,2023-04-27T20:06:58.543344,0
-1,2970,10,0,0,2870,39,61,28879283.07056427,0.01,788,82933,2023-04-27T20:07:02.078181,0
-1,2980,10,0,0,2880,39,61,29017667.025327682,0.01,946,83879,2023-04-27T20:07:06.119261,0
-1,2990,10,0,0,2890,39,61,28569743.33524704,0.01,854,84733,2023-04-27T20:07:09.852035,0
-10.9,3000,9,0,1,2899,39,62,28572609.573602676,0.01,838,85571,2023-04-27T20:07:13.475488,0
-10.9,3010,9,0,1,2908,39,63,18762640.431523323,0.9998351649999906,1552,87123,2023-04-27T20:07:16.376770,0
-10.9,3020,9,0,1,2917,39,64,18268745.9141016,0.9331828173333248,1497,88620,2023-04-27T20:07:19.372457,0
-10.9,3030,9,0,1,2926,39,65,17285846.546292305,0.8665031636666574,1524,90144,2023-04-27T20:07:23.355862,0
-10.9,3040,9,0,1,2935,39,66,19501685.202121735,0.7998404929999909,1383,91527,2023-04-27T20:07:26.773354,0
10.1,3050,9,1,0,2944,40,66,18281803.652644157,0.7331678323333239,1347,92874,2023-04-27T20:07:30.286576,0
-1,3060,10,0,0,2954,40,66,18379947.245121002,0.6665001666666572,1310,94184,2023-04-27T20:07:33.922014,0
-10.9,3070,9,0,1,2963,40,67,18446204.662322998,0.5998474859999913,1200,95384,2023-04-27T20:07:38.151950,0
-1,3080,10,0,0,2973,40,67,17479757.964611053,0.5331668333333238,1367,96751,2023-04-27T20:07:42.230753,0
-1,3090,10,0,0,2983,40,67,17851802.706718445,0.46650016666665717,1318,98069,2023-04-27T20:07:46.214810,0
-1,3100,10,0,0,2993,40,67,18515239.43245411,0.3998334999999905,1320,99389,2023-04-27T20:07:50.097621,0
-1,3110,10,0,0,3003,40,67,17806556.224822998,0.33316683333332386,1302,80553,2023-04-27T20:07:54.486392,0
-1,3120,10,0,0,3013,40,67,17847689.613699913,0.2665001666666572,1031,81584,2023-04-27T20:07:58.391446,0
-1,3130,10,0,0,3023,40,67,18601664.82627392,0.19983350000000433,1039,82623,2023-04-27T20:08:02.187206,0
-10.9,3140,9,0,1,3032,40,68,17984381.9886446,0.13317482533333747,898,83521,2023-04-27T20:08:06.060544,0
-1,3150,10,0,0,3042,40,68,17188506.12640381,0.06650016666666408,851,84372,2023-04-27T20:08:10.501861,0
-1,3160,10,0,0,3052,40,68,18496716.767549515,0.05,844,85216,2023-04-27T20:08:14.748938,0
-1,3170,10,0,0,3062,40,68,18177644.535899162,0.05,858,86074,2023-04-27T20:08:18.498042,0
-1,3180,10,0,0,3072,40,68,17816538.885235786,0.05,964,87038,2023-04-27T20:08:22.487483,0
21.2,3190,8,2,0,3080,42,68,19061465.63589573,0.05,711,87749,2023-04-27T20:08:27.046397,0
-1,3200,10,0,0,3090,42,68,17728817.239403725,0.05,956,88705,2023-04-27T20:08:31.013683,0
-1,3210,10,0,0,3100,42,68,18264976.665377617,0.05,833,89538,2023-04-27T20:08:34.747467,0
-1,3220,10,0,0,3110,42,68,17988304.34679985,0.05,824,90362,2023-04-27T20:08:38.463736,0
-1,3230,10,0,0,3120,42,68,18608895.31672001,0.05,855,91217,2023-04-27T20:08:42.745076,0
-1,3240,10,0,0,3130,42,68,18017171.84484005,0.05,928,92145,2023-04-27T20:08:46.602951,0
-1,3250,10,0,0,3140,42,68,17404932.528734207,0.05,1040,93185,2023-04-27T20:08:50.523242,0
-1,3260,10,0,0,3150,42,68,18818234.726786613,0.05,786,93971,2023-04-27T20:08:54.661888,0
-10.9,3270,9,0,1,3159,42,69,18590310.737490654,0.05,914,94885,2023-04-27T20:08:58.895435,0
-1,3280,10,0,0,3169,42,69,18172261.04438305,0.05,908,95793,2023-04-27T20:09:02.938282,0
-1,3290,10,0,0,3179,42,69,18695694.878697395,0.05,811,96604,2023-04-27T20:09:06.705829,0
0.2,3300,8,1,1,3187,43,70,17900933.399796486,0.05,884,97488,2023-04-27T20:09:10.638215,0
-1,3310,10,0,0,3197,43,70,17945852.652192116,0.9998334999999905,1596,99084,2023-04-27T20:09:14.166153,0
-1,3320,10,0,0,3207,43,70,18161962.181329727,0.9331668333333238,1504,80471,2023-04-27T20:09:17.852983,0
-1,3330,10,0,0,3217,43,70,18982771.188020706,0.8665001666666572,1448,81919,2023-04-27T20:09:21.300094,0
-1,3340,10,0,0,3227,43,70,17654018.327593803,0.7998334999999905,1465,83384,2023-04-27T20:09:24.718660,0
-10.9,3350,9,0,1,3236,43,71,18083206.936717033,0.7331811523333247,1378,84762,2023-04-27T20:09:28.480594,0
-1,3360,10,0,0,3246,43,71,19230561.926960945,0.6665001666666572,1405,86167,2023-04-27T20:09:32.431455,0
-1,3370,10,0,0,3256,43,71,17724842.42916107,0.5998334999999905,1438,87605,2023-04-27T20:09:36.081577,0
-1,3380,10,0,0,3266,43,71,17887475.043535233,0.5331668333333238,1424,89029,2023-04-27T20:09:39.901275,0
-1,3390,10,0,0,3276,43,71,17699183.151125908,0.46650016666665717,1297,90326,2023-04-27T20:09:43.507557,0
-1,3400,10,0,0,3286,43,71,17940163.537859917,0.3998334999999905,1233,91559,2023-04-27T20:09:47.911882,0
-1,3410,10,0,0,3296,43,71,18662157.952785492,0.33316683333332386,1171,92730,2023-04-27T20:09:51.551129,0
-1,3420,10,0,0,3306,43,71,17690563.648939133,0.2665001666666572,1241,93971,2023-04-27T20:09:55.253568,0
-1,3430,10,0,0,3316,43,71,18152088.74642849,0.19983350000000433,968,94939,2023-04-27T20:09:59.174082,0
-1,3440,10,0,0,3326,43,71,18545057.475566864,0.13316683333333768,910,95849,2023-04-27T20:10:03.721333,0
-1,3450,10,0,0,3336,43,71,18438988.92402649,0.06650016666666408,898,96747,2023-04-27T20:10:07.736476,0
-1,3460,10,0,0,3346,43,71,18173888.40019703,0.01,901,97648,2023-04-27T20:10:11.858202,0
-1,3470,10,0,0,3356,43,71,18160746.544599533,0.01,744,98392,2023-04-27T20:10:15.904238,0
-1,3480,10,0,0,3366,43,71,17758831.828832626,0.01,833,99225,2023-04-27T20:10:20.238264,0
-1,3490,10,0,0,3376,43,71,18220638.11123371,0.01,792,80014,2023-04-27T20:10:24.215454,0
10.1,3500,9,1,0,3385,44,71,18555166.348814964,0.01,587,80601,2023-04-27T20:10:28.105295,0
-10.9,3510,9,0,1,3394,44,72,18067960.81364155,0.01,992,81593,2023-04-27T20:10:32.247074,0
-1,3520,10,0,0,3404,44,72,17780041.471123695,0.01,870,82463,2023-04-27T20:10:36.778449,0
-10.9,3530,9,0,1,3413,44,73,18865388.78083229,0.01,809,83272,2023-04-27T20:10:40.761704,0
-1,3540,10,0,0,3423,44,73,17703143.134713173,0.01,829,84101,2023-04-27T20:10:44.793002,0
-1,3550,10,0,0,3433,44,73,18253184.780478477,0.01,779,84880,2023-04-27T20:10:49.469537,0
-1,3560,10,0,0,3443,44,73,19000841.826200485,0.01,814,85694,2023-04-27T20:10:53.860213,0
-1,3570,10,0,0,3453,44,73,18276412.26351261,0.01,735,86429,2023-04-27T20:10:57.844343,0
-10.9,3580,9,0,1,3462,44,74,18251547.73890972,0.01,657,87086,2023-04-27T20:11:01.889667,0
-1,3590,10,0,0,3472,44,74,17582811.638712883,0.01,772,87858,2023-04-27T20:11:06.232970,0
-1,3600,10,0,0,3482,44,74,18496050.760149956,0.01,838,88696,2023-04-27T20:11:10.624220,0
-1,3610,10,0,0,3492,44,74,18889551.237225533,0.9998334999999905,1687,90383,2023-04-27T20:11:14.014176,0
10.1,3620,9,1,0,3501,45,74,18868383.541703224,0.9331681653333239,1444,91827,2023-04-27T20:11:17.245255,0
-10.9,3630,9,0,1,3510,45,75,18301709.964871407,0.866514485666658,1402,93229,2023-04-27T20:11:20.665263,0
-1,3640,10,0,0,3520,45,75,18180571.272969246,0.7998334999999905,1433,94662,2023-04-27T20:11:24.366492,0
-1,3650,10,0,0,3530,45,75,19192997.068166733,0.7331668333333239,1403,96065,2023-04-27T20:11:27.894483,0
-1,3660,10,0,0,3540,45,75,18653108.25407505,0.6665001666666572,1396,97461,2023-04-27T20:11:31.220277,0
0.2,3670,8,1,1,3548,46,76,18022543.340921402,0.5998554779999917,1165,98626,2023-04-27T20:11:34.749616,0
-1,3680,10,0,0,3558,46,76,19178678.09534073,0.5331668333333238,1262,99888,2023-04-27T20:11:38.622857,0
-1,3690,10,0,0,3568,46,76,18267937.153577805,0.46650016666665717,1251,80912,2023-04-27T20:11:42.277016,0
-1,3700,10,0,0,3578,46,76,18048144.057393074,0.3998334999999905,1238,82150,2023-04-27T20:11:45.869327,0
-1,3710,10,0,0,3588,46,76,17074924.4838953,0.33316683333332386,1114,83264,2023-04-27T20:11:49.414545,0
-1,3720,10,0,0,3598,46,76,18141957.14890957,0.2665001666666572,986,84250,2023-04-27T20:11:53.366289,0
-1,3730,10,0,0,3608,46,76,18473330.73616028,0.19983350000000433,1075,85325,2023-04-27T20:11:57.334428,0
-1,3740,10,0,0,3618,46,76,18842236.25063896,0.13316683333333768,939,86264,2023-04-27T20:12:01.067339,0
-1,3750,10,0,0,3628,46,76,18265490.45741558,0.06650016666666408,842,87106,2023-04-27T20:12:04.846850,0
-1,3760,10,0,0,3638,46,76,18393752.202391624,0.05,923,88029,2023-04-27T20:12:08.945302,0
-1,3770,10,0,0,3648,46,76,17819615.90051651,0.05,794,88823,2023-04-27T20:12:13.153143,0
-1,3780,10,0,0,3658,46,76,18487936.705350876,0.05,851,89674,2023-04-27T20:12:17.079985,0
-1,3790,10,0,0,3668,46,76,18327722.400426865,0.05,1018,90692,2023-04-27T20:12:21.041656,0
-1,3800,10,0,0,3678,46,76,18592141.047120094,0.05,817,91509,2023-04-27T20:12:25.231524,0
-10.9,3810,9,0,1,3687,46,77,19297876.209020615,0.05,682,92191,2023-04-27T20:12:29.541403,0
-1,3820,10,0,0,3697,46,77,18494056.7612648,0.05,863,93054,2023-04-27T20:12:33.866872,0
-1,3830,10,0,0,3707,46,77,18499485.77582836,0.05,712,93766,2023-04-27T20:12:38.498019,0
-1,3840,10,0,0,3717,46,77,18456910.92312336,0.05,870,94636,2023-04-27T20:12:43.166706,0
-1,3850,10,0,0,3727,46,77,18827012.03227043,0.05,705,95341,2023-04-27T20:12:47.369779,0
-10.9,3860,9,0,1,3736,46,78,18083003.908395767,0.05,769,96110,2023-04-27T20:12:51.180682,0
-1,3870,10,0,0,3746,46,78,18310144.32013035,0.05,832,96942,2023-04-27T20:12:55.116995,0
-1,3880,10,0,0,3756,46,78,18700353.652238846,0.05,733,97675,2023-04-27T20:12:59.962869,0
-1,3890,10,0,0,3766,46,78,18515921.533107758,0.05,796,98471,2023-04-27T20:13:04.071389,0
-1,3900,10,0,0,3776,46,78,18571611.56833172,0.05,901,99372,2023-04-27T20:13:08.055114,0
-1,3910,10,0,0,3786,46,78,19245330.542325974,0.9998334999999905,1566,80751,2023-04-27T20:13:11.458929,0
-10.9,3920,9,0,1,3795,46,79,17811977.565288544,0.9331741593333243,1426,82177,2023-04-27T20:13:15.143328,0
-1,3930,10,0,0,3805,46,79,17960799.783468246,0.8665001666666572,1643,83820,2023-04-27T20:13:18.405903,0
-1,3940,10,0,0,3815,46,79,18646847.754716873,0.7998334999999905,1503,85323,2023-04-27T20:13:21.840086,0
-1,3950,10,0,0,3825,46,79,18174912.63151169,0.7331668333333239,1470,86793,2023-04-27T20:13:25.353008,0
-1,3960,10,0,0,3835,46,79,19232657.700777054,0.6665001666666572,1397,88190,2023-04-27T20:13:29.116759,0
-1,3970,10,0,0,3845,46,79,18410337.86535263,0.5998334999999905,1352,89542,2023-04-27T20:13:33.005822,0
-1,3980,10,0,0,3855,46,79,18393126.279115677,0.5331668333333238,1281,90823,2023-04-27T20:13:36.659590,0
10.1,3990,9,1,0,3864,47,79,19198547.60169983,0.4665008326666572,1171,91994,2023-04-27T20:13:40.298406,0
-1,4000,10,0,0,3874,47,79,18156628.236174583,0.3998334999999905,1096,93090,2023-04-27T20:13:44.062983,0
-1,4010,10,0,0,3884,47,79,19437331.035733223,0.33316683333332386,1256,94346,2023-04-27T20:13:48.406181,0
-1,4020,10,0,0,3894,47,79,19405634.40322876,0.2665001666666572,1104,95450,2023-04-27T20:13:52.326564,0
-1,4030,10,0,0,3904,47,79,18974286.98837757,0.19983350000000433,969,96419,2023-04-27T20:13:56.247584,0
-1,4040,10,0,0,3914,47,79,18557656.854391098,0.13316683333333768,916,97335,2023-04-27T20:14:00.089917,0
-1,4050,10,0,0,3924,47,79,18425044.640898705,0.06650016666666408,854,98189,2023-04-27T20:14:04.418447,0
-1,4060,10,0,0,3934,47,79,18354915.156960487,0.05,783,98972,2023-04-27T20:14:08.402516,0
-1,4070,10,0,0,3944,47,79,18521583.154797554,0.05,966,99938,2023-04-27T20:14:12.339893,0
-1,4080,10,0,0,3954,47,79,18624851.405620575,0.05,833,80617,2023-04-27T20:14:16.229173,0
-1,4090,10,0,0,3964,47,79,18974753.76725197,0.05,937,81554,2023-04-27T20:14:20.478630,0
-10.9,4100,9,0,1,3973,47,80,18924948.34959507,0.05,631,82185,2023-04-27T20:14:24.383359,0
-1,4110,10,0,0,3983,47,80,18906311.54179573,0.05,864,83049,2023-04-27T20:14:28.335225,0
-10.9,4120,9,0,1,3992,47,81,19103293.418884277,0.05,801,83850,2023-04-27T20:14:32.350997,0
-1,4130,10,0,0,4002,47,81,18308467.4179554,0.05,798,84648,2023-04-27T20:14:37.059051,0
-1,4140,10,0,0,4012,47,81,18322954.922914505,0.05,775,85423,2023-04-27T20:14:40.979997,0
-1,4150,10,0,0,4022,47,81,18396911.09955311,0.05,961,86384,2023-04-27T20:14:45.534972,0
-9.7,4160,7,1,2,4029,48,83,18987740.0547266,0.05,669,87053,2023-04-27T20:14:50.057162,0
-10.9,4170,9,0,1,4038,48,84,18607342.392206192,0.05,794,87847,2023-04-27T20:14:54.103330,0
10.1,4180,9,1,0,4047,49,84,19050543.60628128,0.05,929,88776,2023-04-27T20:14:57.851533,0
-1,4190,10,0,0,4057,49,84,18521297.872066498,0.05,932,89708,2023-04-27T20:15:01.646934,0
-1,4200,10,0,0,4067,49,84,18199414.98339176,0.05,795,90503,2023-04-27T20:15:05.913829,0
-1,4210,10,0,0,4077,49,84,18725615.069270134,0.9998334999999905,1463,91966,2023-04-27T20:15:09.333611,0
21.2,4220,8,2,0,4085,51,84,19157609.418034554,0.9331741593333243,1363,93329,2023-04-27T20:15:12.486477,0
-1,4230,10,0,0,4095,51,84,18672586.008906364,0.8665001666666572,1466,94795,2023-04-27T20:15:15.795604,0
-10.9,4240,9,0,1,4104,51,85,19868982.508778572,0.7998498169999915,1301,96096,2023-04-27T20:15:19.073152,0
-1,4250,10,0,0,4114,51,85,18013389.110565186,0.7331668333333239,1417,97513,2023-04-27T20:15:22.899120,0
-1,4260,10,0,0,4124,51,85,18928084.149956703,0.6665001666666572,1492,99005,2023-04-27T20:15:26.240312,0
10.1,4270,9,1,0,4133,52,85,19835811.629891396,0.599842823999991,1152,80126,2023-04-27T20:15:29.596706,0
-1,4280,10,0,0,4143,52,85,18776780.292391777,0.5331668333333238,1171,81297,2023-04-27T20:15:33.141833,0
-1,4290,10,0,0,4153,52,85,19003698.900341988,0.46650016666665717,1257,82554,2023-04-27T20:15:37.033789,0
-1,4300,10,0,0,4163,52,85,19063605.815172195,0.3998334999999905,1199,83753,2023-04-27T20:15:40.982904,0
10.1,4310,9,1,0,4172,53,85,19958390.220999718,0.33317149533332413,1013,84766,2023-04-27T20:15:44.574484,0
-1,4320,10,0,0,4182,53,85,18405371.457338333,0.2665001666666572,978,85744,2023-04-27T20:15:48.040311,0
-1,4330,10,0,0,4192,53,85,18871916.830539703,0.19983350000000433,1070,86814,2023-04-27T20:15:51.600732,0
-1,4340,10,0,0,4202,53,85,18580786.287784576,0.13316683333333768,910,87724,2023-04-27T20:15:55.630874,0
-10.9,4350,9,0,1,4211,53,86,18548019.006848335,0.06650715966666419,743,88467,2023-04-27T20:15:59.238082,0
-1,4360,10,0,0,4221,53,86,18790895.268321037,0,688,89155,2023-04-27T20:16:03.044494,0
-1,4370,10,0,0,4231,53,86,19207732.751965523,0,627,89782,2023-04-27T20:16:06.756437,0
-1,4380,10,0,0,4241,53,86,18922564.61083889,0,728,90510,2023-04-27T20:16:10.849850,0
-1,4390,10,0,0,4251,53,86,18927413.672208786,0,686,91196,2023-04-27T20:16:14.691905,0
-1,4400,10,0,0,4261,53,86,19289496.392011642,0,661,91857,2023-04-27T20:16:18.330035,0
-1,4410,10,0,0,4271,53,86,18858096.823096275,0,638,92495,2023-04-27T20:16:21.952415,0
-1,4420,10,0,0,4281,53,86,19464227.4081707,0,820,93315,2023-04-27T20:16:25.967215,0
-1,4430,10,0,0,4291,53,86,18905616.55163765,0,693,94008,2023-04-27T20:16:29.793549,0
-1,4440,10,0,0,4301,53,86,18590632.751584053,0,767,94775,2023-04-27T20:16:33.369094,0
-1,4450,10,0,0,4311,53,86,18994506.44850731,0,645,95420,2023-04-27T20:16:37.007093,0
-1,4460,10,0,0,4321,53,86,18395750.07557869,0,694,96114,2023-04-27T20:16:40.943309,0
-1,4470,10,0,0,4331,53,86,18154062.10720539,0,686,96800,2023-04-27T20:16:44.911310,0
-1,4480,10,0,0,4341,53,86,18891343.027353287,0,705,97505,2023-04-27T20:16:48.627984,0
-1,4490,10,0,0,4351,53,86,19129933.34233761,0,820,98325,2023-04-27T20:16:52.344731,0
-1,4500,10,0,0,4361,53,86,18310674.726963043,0,883,99208,2023-04-27T20:16:56.124002,0
-1,4510,10,0,0,4371,53,86,17448665.276169777,0.9998334999999905,1591,80640,2023-04-27T20:16:59.463693,0
-10.9,4520,9,0,1,4380,53,87,16924716.68124199,0.9331788213333245,1553,82193,2023-04-27T20:17:02.552537,0
10.1,4530,9,1,0,4389,54,87,18643399.700522423,0.8665038296666574,1421,83614,2023-04-27T20:17:05.658420,0
-1,4540,10,0,0,4399,54,87,19830396.17538452,0.7998334999999905,1392,85006,2023-04-27T20:17:08.748164,0
-1,4550,10,0,0,4409,54,87,16798018.58961582,0.7331668333333239,1402,86408,2023-04-27T20:17:11.931880,0
-1,4560,10,0,0,4419,54,87,17454069.405794144,0.6665001666666572,1369,87777,2023-04-27T20:17:15.491686,0
-1,4570,10,0,0,4429,54,87,18199253.30579281,0.5998334999999905,1176,88953,2023-04-27T20:17:18.754513,0
-1,4580,10,0,0,4439,54,87,18711667.43338108,0.5331668333333238,1292,90245,2023-04-27T20:17:22.063998,0
10.1,4590,9,1,0,4448,55,87,18784762.69543171,0.46651048966665776,1166,91411,2023-04-27T20:17:25.357650,0
-1,4600,10,0,0,4458,55,87,17731059.64064598,0.3998334999999905,1095,92506,2023-04-27T20:17:28.965209,0
-1,4610,10,0,0,4468,55,87,18414913.49041462,0.33316683333332386,1123,93629,2023-04-27T20:17:32.557186,0
-1,4620,10,0,0,4478,55,87,17553390.488028526,0.2665001666666572,932,94561,2023-04-27T20:17:35.975339,0
-1,4630,10,0,0,4488,55,87,17519129.514694214,0.19983350000000433,987,95548,2023-04-27T20:17:39.457072,0
10.1,4640,9,1,0,4497,56,87,18186735.063791275,0.13316749933333766,741,96289,2023-04-27T20:17:43.033196,0
-1,4650,10,0,0,4507,56,87,17962689.995765686,0.06650016666666408,662,96951,2023-04-27T20:17:47.314320,0
-1,4660,10,0,0,4517,56,87,18573452.904820442,0.05,694,97645,2023-04-27T20:17:51.031009,0
-9.7,4670,7,1,2,4524,57,89,18195638.582110405,0.05,657,98302,2023-04-27T20:17:54.560558,0
-1,4680,10,0,0,4534,57,89,18470357.8799963,0.05,701,99003,2023-04-27T20:17:58.152434,0
-1,4690,10,0,0,4544,57,89,18582308.59041214,0.05,663,99666,2023-04-27T20:18:02.072733,0
-10.9,4700,9,0,1,4553,57,90,18304731.994867325,0.05,607,80219,2023-04-27T20:18:05.758600,0
-10.9,4710,9,0,1,4562,57,91,17452756.16645813,0.05,786,81005,2023-04-27T20:18:09.272001,0
